Signal Strength (dBm),Data Throughput (Mbps),BB60C Measurement (dBm),Network Type_4G,Network Type_5G,Network Type_LTE
-92.53037401456643,74.62996199656888,-94.20828229782173,0,1,0
-86.36194061731537,10.852757704233982,-81.73906982133568,0,1,0
-105.08875442153312,77.32975153261167,-106.99291040786214,0,1,0
-99.24926167576446,25.291344243122293,-96.43900103020545,0,1,0
-88.95526080623407,11.441101560340766,-87.2424487989118,0,1,0
-96.2862358378476,2.4244987138803644,-99.83584689448904,0,0,1
-92.09763272718013,1.47116586820069,-94.51517265661062,0,0,1
-82.88006488729994,2.9367326761818253,0.0,0,0,0
-102.3399301973013,77.36742036683341,-99.37394005719888,0,1,0
-89.047418870218,2.539379555530954,0.0,0,0,0
-91.63996074254976,2.146879947842441,-86.96182186851985,0,0,1
-84.87357154618836,2.682975052281142,0.0,0,0,0
-87.97961777884319,2.8970768213782674,-89.03109118168682,0,0,1
-91.46048790020266,43.335459777107154,-88.56828307197672,0,1,0
-96.12369599675614,51.60269320654825,-94.0902234862935,0,1,0
-87.40440836439312,2.242402942314131,0.0,0,0,0
-86.61605723042277,1.8309196260675689,0.0,0,0,0
-96.57911157662213,1.3272276878000064,-99.54182568961636,0,0,1
-95.62919064950844,44.41626173636543,-94.75034960488571,0,1,0
-90.33190554370027,6.352416743838501,-90.5394115127786,1,0,0
-93.37859834374404,5.100867862250492,-95.97884219830236,1,0,0
-85.26605413197255,43.49669356313247,-82.39615219833941,0,1,0
-91.43293747550716,6.619506460031433,-96.43059326709474,1,0,0
-91.4058001268933,2.699356691175476,0.0,0,0,0
-99.85924116765858,94.37811430864936,-102.1880777852272,0,1,0
-86.52074601335669,1.4659601783652865,-90.88896276869971,0,0,1
-88.56918561028333,2.740337175258603,-87.77708323899634,0,0,1
-86.6838838309379,5.018798164296506,-88.41714933893346,1,0,0
-89.57172256704209,3.0406343088380714,-86.07684635867994,1,0,0
-85.35616894909961,3.363855460553276,-81.64560573547088,1,0,0
-80.1782332793202,1.303150517582212,0.0,0,0,0
-94.72321185748098,93.357968354857,-94.8726192315794,0,1,0
-91.26965421286606,62.63885256906448,-96.19591354623272,0,1,0
-100.38080355937086,11.70249514278794,-103.56759984310804,0,1,0
-83.71097072301556,1.750355905971153,0.0,0,0,0
-85.88344964865846,2.860623857016333,0.0,0,0,0
-84.53617131170584,6.997463766779889,-82.09133635651291,1,0,0
-92.6352203915788,2.1948205715815474,-95.49010261427668,0,0,1
-87.7748730927232,2.5350389939632274,0.0,0,0,0
-85.25500149487442,2.699914207230925,0.0,0,0,0
-85.60026823545081,2.359771356775957,0.0,0,0,0
-88.90524594722656,2.8398814042538154,-86.37241057636129,0,0,1
-88.54620404518998,1.0218249750642374,-86.60270140259041,0,0,1
-91.63957715069311,61.34411214119031,-91.72267336478832,0,1,0
-85.32926075408405,4.117377109060463,-81.35695633819853,1,0,0
-88.46856680697344,1.3436598875836627,-85.27401706237724,0,0,1
-90.0491224013676,1.750421365397545,-85.58656060755294,0,0,1
-81.6600205278483,1.615356710718975,0.0,0,0,0
-92.98038155406422,19.3343333260381,-94.62082033430188,0,1,0
-90.9417052630672,1.910930398368817,-90.30772045902089,0,0,1
-86.86749627805831,2.5328049510564306,0.0,0,0,0
-85.84324602715503,9.009895166667128,-82.43706946751796,1,0,0
-84.65029026011828,90.61075138034607,-86.06431355996236,0,1,0
-83.36349933594873,2.8615564613390045,-79.10201806066922,0,0,1
-86.33977826098288,1.9852665072788052,0.0,0,0,0
-95.6533910756212,2.95616010886352,-90.80791702183733,0,0,1
-99.34408031304658,62.20262608261352,-97.32348850678478,0,1,0
-94.38349526330008,21.07483773027163,-97.12308020768091,0,1,0
-98.0418516959298,94.01176441475094,-99.22478934858088,0,1,0
-90.7081286139095,1.1792317800185186,-95.04988362625124,0,0,1
-94.96475811339596,61.274217090968925,-93.74983758166238,0,1,0
-100.2317259354286,95.32876060209952,-98.85558203697671,0,1,0
-85.99489219427896,2.7726041857577104,-87.05914563746174,0,0,1
-100.93968764676822,2.2776135811581617,-97.73539853174952,0,0,1
-93.94975873422293,7.798532615204561,-89.76208387101208,1,0,0
-88.46124900420196,1.994396630682012,-85.81971645362253,0,0,1
-89.62865843607315,1.648577467898684,-94.2474461109468,0,0,1
-80.67644940479957,1.3990390314911023,0.0,0,0,0
-86.19312602289092,2.9037504548962234,-86.65909537129399,0,0,1
-83.51078480749598,1.1526908320701117,0.0,0,0,0
-96.46475450617808,3.3134076224186715,-91.53374764064026,1,0,0
-85.72921504392087,1.4517915495379732,-90.29394515718296,0,0,1
-84.57785596642606,1.7238105784938351,0.0,0,0,0
-88.59092186213817,1.116422710039635,-83.77830765562794,0,0,1
-97.2062077651666,37.40701916953435,-101.10535011569172,0,1,0
-96.90035877979624,75.39019335130105,-92.65244259612138,0,1,0
-93.91394856899292,2.090793134755777,-92.99687374690336,0,0,1
-88.09105252415281,1.089620394966487,-93.02033105438451,0,0,1
-88.82851525624048,9.46989381048295,-90.7679096238799,1,0,0
-89.13922450715536,6.263155447931222,-89.82384828718347,1,0,0
-97.00506052203252,18.74216909169961,-100.0797472797861,0,1,0
-86.28958059706706,1.5976767563574792,0.0,0,0,0
-87.43418123335772,4.285520652803676,-90.39866835897706,1,0,0
-83.43102003627843,1.355493727321537,0.0,0,0,0
-85.96704633799318,1.1396402350835186,0.0,0,0,0
-88.70176442437993,2.402607298018037,0.0,0,0,0
-90.37732978166204,5.752728517667416,-94.60479950511642,1,0,0
-97.82461961539865,8.884867638390501,-100.13230360282031,1,0,0
-85.83108980771307,2.700109935319964,0.0,0,0,0
-90.93796418446972,9.137178175738672,-95.64900420706356,1,0,0
-85.31337767360094,8.4391423731943,-84.02687639927629,1,0,0
-103.60778901415397,32.93259143043446,-104.96558302872094,0,1,0
-88.59388118682706,4.508780527810957,-89.64307172751758,1,0,0
-95.56296054842244,6.835335764615204,-91.70177351325658,1,0,0
-95.0558212750339,8.767988333060316,-91.61323638968382,1,0,0
-81.94164680036772,2.8099539081397413,0.0,0,0,0
-94.01825432658096,63.69188661444116,-95.85664182502674,0,1,0
-87.00585875981368,1.136509214407663,0.0,0,0,0
-85.1126053460579,2.6061758462448585,0.0,0,0,0
-83.17892894312682,1.0773815978173376,0.0,0,0,0
-101.33925321262998,85.48649590576466,-106.08880441353736,0,1,0
-87.6731894248733,2.5649970883759394,0.0,0,0,0
-90.43568364278929,2.591050978589568,-94.00902028325216,0,0,1
-88.01460381756549,1.7817000202873097,-85.24606923658477,0,0,1
-94.22625198591707,2.8899858759199786,-98.21355654895422,0,0,1
-81.95970397555219,2.083704044421127,-78.44387958288972,0,0,1
-95.16453276792508,4.311998511837792,-95.00779622163022,1,0,0
-84.61342542791307,5.465980518320586,-85.06444067484736,1,0,0
-82.39853062301512,1.0986906945553292,0.0,0,0,0
-92.41499486113008,1.4856533277759167,0.0,0,0,0
-87.51612457204637,2.001349070078035,-83.46749981565587,0,0,1
-96.19644979637287,3.587456074190089,-92.30321047579343,1,0,0
-91.94641918473334,7.077196860859751,-89.75445477130157,1,0,0
-86.33250257940794,1.3077018772521705,0.0,0,0,0
-80.98185961912095,1.9589288061975465,0.0,0,0,0
-97.72302225003055,7.433191258727868,-98.2065039981944,1,0,0
-82.17805177214298,9.399111576001063,-80.32668043988868,1,0,0
-80.53821401129724,2.769144690488581,0.0,0,0,0
-92.59538995558928,46.579500790039205,-92.72362441786872,0,1,0
-89.55895822569167,5.819176358685516,-85.81161682144823,1,0,0
-85.81419029131297,47.94796956567411,-84.64947246803857,0,1,0
-102.94284727366076,65.7251050388727,-101.8419899711169,0,1,0
-92.40238179424443,1.746460352223643,-93.12867262669712,0,0,1
-99.80539210715564,13.06166643363034,-95.53020205027754,0,1,0
-89.01387790775264,1.2638363101314416,0.0,0,0,0
-93.62651211813706,8.390034573886284,-93.69154362449848,1,0,0
-90.98799478211058,1.981252638852807,-90.7479499623728,0,0,1
-83.60706509829534,1.3038658693183147,0.0,0,0,0
-82.22122789460643,1.1292267403403404,0.0,0,0,0
-96.48601462422742,13.123618860985165,-94.5752035622198,0,1,0
-85.0050403837074,2.778016500633294,-86.87925909623667,0,0,1
-102.2833485664947,18.768961171593563,-100.88093849218504,0,1,0
-88.2239067234301,2.7924820891340976,0.0,0,0,0
-85.2589980417276,8.364442791642514,-80.3509625837715,1,0,0
-88.31702457121091,7.502539428746374,-92.92773623397862,1,0,0
-87.49967929295994,1.557971378821902,-82.57076679272595,0,0,1
-90.00689014577681,5.654788756088293,-93.35721198887306,1,0,0
-83.76158872431357,2.401534203663238,0.0,0,0,0
-89.47529646344398,4.189950094361215,-85.95780969434927,1,0,0
-93.33066762072072,63.89721600146866,-97.54675235843352,0,1,0
-90.5856971804839,8.766740327986618,-91.96749983184722,1,0,0
-99.87039708164056,16.701452907580563,-101.13825597314886,0,1,0
-87.92533438376799,2.088054499600144,0.0,0,0,0
-83.54242461336672,2.2850461597531995,0.0,0,0,0
-79.57163072805926,2.7039822586794884,0.0,0,0,0
-86.66788834959917,1.236630278264929,0.0,0,0,0
-99.35627787302364,27.050605852136886,-99.98535545546709,0,1,0
-93.39058721170974,5.39184917189028,-93.058928221413,1,0,0
-100.56686126010646,3.7872240483590014,-104.90670358083293,1,0,0
-84.38275927498391,1.1181860582496177,0.0,0,0,0
-90.87518315647114,2.573382544169702,-89.77338324544854,0,0,1
-88.94829128485853,20.94231483301048,-92.32006343172574,0,1,0
-86.72453635595562,1.0165115571062002,-89.32799040838847,0,0,1
-98.41487469814052,8.007008803630857,-101.02851204402953,1,0,0
-85.52809814972639,2.277650468188628,0.0,0,0,0
-84.9406863468208,1.8100009776879,0.0,0,0,0
-92.67091713329914,5.86777552030234,-93.20728279269754,1,0,0
-93.59488438741158,14.59322289248773,-97.98146393997852,0,1,0
-96.29980930575812,2.99743333716349,-97.72816690887925,0,0,1
-105.9914305191881,40.53431351648946,-108.82134960185957,0,1,0
-92.84649515923148,26.15294668836414,-88.0731958540654,0,1,0
-91.61354265253436,2.088036875975002,-87.0246338697528,0,0,1
-83.41647742730206,1.1635677212308273,0.0,0,0,0
-99.66552802160362,27.73030042061217,-96.94594893373478,0,1,0
-99.64667227048076,67.12835501221686,-96.73017407955778,0,1,0
-86.47397897545838,1.1497666542914022,0.0,0,0,0
-90.4334214329209,1.0549944754120442,0.0,0,0,0
-95.3058474900704,4.565496288603034,-94.43949173278162,1,0,0
-84.37234412957015,2.983266690156616,0.0,0,0,0
-91.11973829934874,2.622480389438384,0.0,0,0,0
-90.6990765623057,7.717214071913019,-91.9166299384946,1,0,0
-92.60454304268924,89.50389118319875,-89.63363448412687,0,1,0
-89.58806616523252,94.9744388091518,-94.00060025751912,0,1,0
-86.86628206324337,6.202751305460551,-85.51012656406094,1,0,0
-97.94386673121356,41.83430249519309,-97.37762861850804,0,1,0
-86.65573317948005,3.766111024641493,-83.23700443594434,1,0,0
-91.82218560413304,3.1524572556800083,-93.2562209567356,1,0,0
-85.125782767575,1.9790135106788236,-85.31947170939083,0,0,1
-88.71371547881202,4.536331211497143,-92.35465602925096,1,0,0
-82.828431281575,4.38498601164904,-86.7558828336008,1,0,0
-88.44754147402882,4.20532135231122,-83.84193239958826,1,0,0
-100.84437992847973,2.9190389928559,-103.37599823891976,0,0,1
-88.68224735561157,2.4033067562002897,-92.38528290163455,0,0,1
-86.27166960708892,5.247535663555885,-84.24928784954349,1,0,0
-97.3366229946238,94.3804450106168,-101.8172840828227,0,1,0
-86.88135526628085,82.79896994510263,-90.30526190145515,0,1,0
-83.13467740716516,51.73158902032823,-87.18220766470817,0,1,0
-92.0765280881844,5.051102704487649,-90.65809362274332,1,0,0
-89.85207368001325,6.084896029849118,-90.34631091027435,1,0,0
-83.90041746776416,2.0582117319295667,0.0,0,0,0
-89.14942604826645,4.783242305893239,-84.34427725869998,1,0,0
-93.70528515389135,2.460351437829667,-89.4595109898485,0,0,1
-83.09043380678501,1.4508702271935825,0.0,0,0,0
-89.28504214640382,5.621696344974396,-89.72490192401408,1,0,0
-87.76744126517087,2.586879739395778,0.0,0,0,0
-82.92384052899102,2.1230661760096807,0.0,0,0,0
-82.06890292718545,1.759222958150327,0.0,0,0,0
-92.9990674943376,79.69731125146293,-97.40445152650204,0,1,0
-89.48565701737898,4.857119009492469,-91.6420439162716,1,0,0
-95.92120659612029,36.685640442118746,-91.55813526678226,0,1,0
-95.09504114224886,37.18081714300098,-92.22431854766548,0,1,0
-84.6237358504247,2.353160749100316,-87.69640174402429,0,0,1
-100.94968486906645,60.44683335551654,-103.8279331432602,0,1,0
-88.8879718112276,1.1961467557461083,0.0,0,0,0
-89.35583249247848,8.082113116234463,-84.99133055538502,1,0,0
-86.26050447661635,2.7021435809788006,-89.15617620945628,0,0,1
-96.3308256507195,1.625494245708597,-95.5936236179437,0,0,1
-95.2472180940869,52.33254358078439,-98.39025436118716,0,1,0
-85.28585086998888,2.6446425644090885,-80.3684827850667,0,0,1
-86.54546845051384,1.7873764598316983,-85.43838256618345,0,0,1
-96.76053305522368,72.89548305364515,-92.30797848717536,0,1,0
-92.92785997452404,3.888158013215216,-91.45835816203494,1,0,0
-95.64545896476776,85.22763875448302,-95.850832547445,0,1,0
-89.61129380197416,4.559645662603401,-85.93758507235738,1,0,0
-87.40431572315758,1.579509776842546,-83.32068755185173,0,0,1
-86.67612832033355,3.994796167777308,-84.12628459680731,1,0,0
-84.44216881667035,1.8272027180884247,0.0,0,0,0
-95.322881299212,4.657071401855689,-94.97624341378992,1,0,0
-92.03211649310845,9.193418588944873,-93.91691398031216,1,0,0
-85.32155129804482,4.104822205454006,-88.0213887695216,1,0,0
-94.91014416465,29.68360766327407,-93.08365275892842,0,1,0
-97.57805929523823,8.504867473862658,-94.00725389000752,1,0,0
-83.55377058150144,1.2191163072722484,0.0,0,0,0
-93.49757582307107,2.914011521968584,-96.01688005682028,0,0,1
-82.17095258724903,2.065373333394679,0.0,0,0,0
-86.51133427340154,1.1008823612918324,-90.22444571489244,0,0,1
-91.90778302534171,2.5729647941226625,-91.77791203494051,0,0,1
-94.03458669920532,2.356627718616031,-89.20446402734572,0,0,1
-94.91460426683878,5.689731956968744,-96.19022329615096,1,0,0
-82.46731109847673,1.9648513509597405,-80.01827016809483,0,0,1
-91.07323519758825,36.9406465859764,-87.69001131907473,0,1,0
-86.16721274763455,1.6759500373241152,-84.71705065033687,0,0,1
-92.04475835609026,38.06797557177909,-91.48166196947903,0,1,0
-94.25053059617196,6.44979266883098,-95.02116051684013,1,0,0
-87.11502084622968,55.33586370223283,-85.81024921129578,0,1,0
-92.4650302227026,4.214763624016104,-87.51117348888167,1,0,0
-86.69774841136511,2.2178036983767,0.0,0,0,0
-90.698599533156,9.216910522236972,-86.31829508054156,1,0,0
-99.53251536691108,97.60557357604485,-95.49319127165433,0,1,0
-87.23454254077593,5.080714482953049,-90.74078020753046,1,0,0
-85.12877033281414,2.1914020847175912,0.0,0,0,0
-86.2380084554949,90.58647010208485,-86.4203074447125,0,1,0
-85.21554729253732,1.842030744282076,0.0,0,0,0
-85.21001721843119,1.6112065762234036,-88.9172823030973,0,0,1
-84.09591844682373,1.9877911972168936,0.0,0,0,0
-85.0220486210064,1.907747267121617,0.0,0,0,0
-88.53835124473854,2.4409135903164154,-90.51510986312203,0,0,1
-81.59516196399244,57.93390393959077,-82.72594219293171,0,1,0
-91.05767535678233,68.79720422371875,-89.85763517608498,0,1,0
-89.76099390289232,2.645343877778869,0.0,0,0,0
-97.79936614484588,74.3976579526905,-102.07595321547946,0,1,0
-93.25931154061485,1.789785294789629,-93.10433708970972,0,0,1
-88.08003719002124,1.5902436309450816,0.0,0,0,0
-88.29392994929525,9.49606828197259,-90.7584464043098,1,0,0
-94.13168157298662,87.3677511311414,-95.2539581605568,0,1,0
-97.77668829260011,51.85809640762861,-93.19414996531484,0,1,0
-91.09250777680886,42.94955285718548,-87.94452955380501,0,1,0
-93.91298824315535,2.150217104364885,-91.81212332403643,0,0,1
-85.36806476644716,4.620831801198939,-81.67456336945432,1,0,0
-95.58904441206232,1.33632380116517,-97.5637962085373,0,0,1
-97.02073765665902,38.63400305197656,-94.08659761425491,0,1,0
-88.87157615547886,1.4904958235746557,0.0,0,0,0
-86.07545017804054,8.59561937231915,-90.00279086903717,1,0,0
-89.35128148854338,7.107776593146483,-93.7596339109079,1,0,0
-90.65369564075314,7.009894647725494,-85.67573143656844,1,0,0
-91.16113018259313,9.574727934156268,-86.75849712417595,1,0,0
-86.60854299861147,1.5174988361086252,-84.70791449748033,0,0,1
-93.88933616875414,9.001674427301293,-95.36731701241604,1,0,0
-86.47772288022554,2.1755819115859487,0.0,0,0,0
-86.8551791777349,1.7138092629727346,-86.52290970432375,0,0,1
-90.25142032788986,1.3205581892748433,-86.86748791876671,0,0,1
-89.09640064129171,1.7471202597710058,-85.58911700688641,0,0,1
-83.47539768083125,2.1504327882555314,-87.92974540336762,0,0,1
-87.98257679592716,1.6202390738207275,-88.88914462978903,0,0,1
-96.2395842178218,79.90991861308989,-96.17074462313542,0,1,0
-86.93420795591894,1.1197189530385627,-90.1058323067862,0,0,1
-88.31986203109355,3.7323242918556776,-87.05670734275812,1,0,0
-87.11895729237254,1.8426216201279413,0.0,0,0,0
-88.65551040514207,2.2190834589397888,0.0,0,0,0
-89.53823942086137,33.37671245502297,-90.07632361524982,0,1,0
-85.65434936119719,1.6203422417879831,0.0,0,0,0
-85.8822766059157,11.380953330084122,-87.56743676805687,0,1,0
-76.26614761288816,1.0459937754355302,0.0,0,0,0
-90.1364284580581,28.587978810536686,-92.23101927845906,0,1,0
-97.79669027642034,14.394783469566942,-100.41130928260893,0,1,0
-83.32534435592507,2.763237301135482,0.0,0,0,0
-89.76752295639788,2.479688939170377,-86.2703214161991,0,0,1
-83.14423007301458,8.325954766208575,-86.58561724789715,1,0,0
-86.58765147787776,1.2586623361714415,-85.2524938703727,0,0,1
-89.32061026953443,7.377310141147293,-87.74167945993452,1,0,0
-89.46079491243636,2.204634910688627,-93.44202758707256,0,0,1
-92.3932960092376,8.842601538748516,-90.97684724637767,1,0,0
-81.63717072404626,1.4282445544545432,0.0,0,0,0
-88.54484929378712,9.023006275069534,-86.08765976584506,1,0,0
-91.35327108046693,1.884589243959684,0.0,0,0,0
-90.1454482346481,2.086624032935673,-87.08753147134361,0,0,1
-89.6616088086051,2.4326884595845426,0.0,0,0,0
-84.4938157989465,2.1437538265020515,0.0,0,0,0
-91.22399870127197,2.280241101902951,0.0,0,0,0
-100.89192397396386,84.6531393332497,-103.3280096835724,0,1,0
-85.03058337576546,1.757231247744694,0.0,0,0,0
-81.30717430653462,2.042489840785464,0.0,0,0,0
-83.57025806155434,2.09810960839652,-85.44470720086802,0,0,1
-88.31332590196514,1.377997317646475,0.0,0,0,0
-92.04291765916447,1.3791306710334306,-87.48686204815506,0,0,1
-96.30432301517877,5.729081094349397,-93.38370407194088,1,0,0
-86.769541257534,2.958996399224488,0.0,0,0,0
-84.29163221446568,6.47871783610089,-81.24557842913208,1,0,0
-89.85819959796277,9.915024695527515,-93.30531530617806,1,0,0
-93.29658572962764,94.49170336624024,-88.41005468133761,0,1,0
-98.42644869985902,93.99017726182768,-103.19984901385538,0,1,0
-85.83194812691322,2.324442447618602,0.0,0,0,0
-94.85078560745949,57.53332587420206,-95.09971362149832,0,1,0
-88.81978095816727,1.0871566608492,-85.51865641223654,0,0,1
-82.76643927123085,1.2290653294774416,0.0,0,0,0
-83.90763363848167,69.96711820609576,-85.24108190707776,0,1,0
-84.6142831019158,2.349332419896557,-84.75971894606215,0,0,1
-109.59066464625776,98.64456175384656,-105.8751677516184,0,1,0
-86.25218258325475,9.902128497092262,-87.17969610680092,1,0,0
-96.4657281553094,38.26305602476943,-96.16762470057483,0,1,0
-84.53878313824136,7.527648293382264,-82.51413674810757,1,0,0
-100.93839896921943,61.62228934546238,-96.39868005924926,0,1,0
-82.0208900068317,2.738711809769688,0.0,0,0,0
-89.50000228423433,4.358228701792076,-86.3721107911193,1,0,0
-97.76224153476296,2.5364029442090974,-97.42816653452526,0,0,1
-84.82303715040823,70.25776596276577,-85.15597280540985,0,1,0
-82.79598119138689,1.4696884415569489,0.0,0,0,0
-81.92643687918516,2.6912766045624625,0.0,0,0,0
-83.25791353405779,1.9069822897456723,0.0,0,0,0
-92.40340842976074,2.4678794295608504,-93.27654334251676,0,0,1
-91.32380513603634,2.980464871865709,-89.56138075079734,0,0,1
-87.45182066272423,1.7902030683835812,0.0,0,0,0
-93.40047978392612,7.869771497425124,-95.54680621813053,1,0,0
-76.9135921602676,1.1750088442433804,0.0,0,0,0
-98.74860942102453,62.4392438166837,-102.66752167215115,0,1,0
-86.31642712482221,6.598865568760669,-82.77172295776373,1,0,0
-98.1136018274798,1.866814791519114,-103.11027653828572,0,0,1
-80.5618222250911,2.8009556880234694,0.0,0,0,0
-90.7514728564886,4.806818772010372,-92.57430921721404,1,0,0
-84.57722288625452,1.611241788258928,0.0,0,0,0
-95.77444794486784,5.48878988933674,-92.3151898742961,1,0,0
-87.17913084215286,1.591423321375136,-91.57009341290905,0,0,1
-86.8235923260245,1.2819087519167562,-90.65471541628568,0,0,1
-96.30487352698226,4.758807669912595,-94.3574174502632,1,0,0
-86.44287701196957,1.8347000351027924,-87.31209103879837,0,0,1
-87.9464944166196,2.8689802780711613,-89.56807313431037,0,0,1
-85.98763360267596,1.7956794203627462,0.0,0,0,0
-85.2356433790721,3.305442339426782,-84.25550172259756,1,0,0
-84.49106816257918,2.175408522523622,0.0,0,0,0
-93.71351458994828,4.283109587393501,-89.73468032186749,1,0,0
-88.94114295097218,2.1826954610849665,0.0,0,0,0
-88.63719008020003,61.04477691428062,-89.5313152338775,0,1,0
-91.9491613812025,5.558270152945232,-87.81417327806194,1,0,0
-89.88083515016633,16.814864539225844,-93.21034575119958,0,1,0
-88.9605114652404,67.56937040790464,-93.41107909366544,0,1,0
-86.00297290581443,2.3898100004904044,0.0,0,0,0
-92.35725733013297,72.25357004750093,-96.63988020366902,0,1,0
-91.00824167922602,1.929894773134956,-95.95143535514156,0,0,1
-87.91164733839179,7.47851275010404,-92.33435946800556,1,0,0
-82.17848453641635,2.523247563580284,0.0,0,0,0
-98.02953710436007,69.5679953698608,-102.86750603464206,0,1,0
-99.98854002142347,39.27184914137101,-101.81287544965932,0,1,0
-95.06997391485872,80.34585603342771,-99.96089900157224,0,1,0
-98.1694353612734,65.9027842802137,-98.20154423475924,0,1,0
-86.02210759758277,2.476723892128621,-83.9016098394702,0,0,1
-85.07325623524324,1.4163419755734568,-81.09197801070115,0,0,1
-87.54108571390152,9.741413083665757,-89.56571887245816,1,0,0
-92.3252995614304,12.355776725917964,-90.7618411938602,0,1,0
-83.58479351146225,8.585040200935312,-88.44605390827086,1,0,0
-89.57152274320241,70.83066835273928,-86.17527120433222,0,1,0
-86.21634202639075,29.7975333815386,-83.36187319659746,0,1,0
-85.20536735287142,2.658963044604024,0.0,0,0,0
-84.70057047020201,2.629346605638884,0.0,0,0,0
-92.55500945998595,26.996092940516338,-88.11234788074212,0,1,0
-86.99367709404916,2.078364436760761,0.0,0,0,0
-94.65659494816023,30.799644091548224,-95.50037673006712,0,1,0
-79.0589273643131,9.576622581799633,-80.62227232653763,1,0,0
-80.21573874792188,1.9254667194042532,0.0,0,0,0
-87.25471469682563,2.933525233335673,-84.9384376481288,0,0,1
-100.07988362305284,60.82302824189077,-97.93301064307444,0,1,0
-90.64017856930332,2.6091757135639093,-90.9430616032124,0,0,1
-99.1574772555296,41.92468758615389,-95.12425203878726,0,1,0
-87.19128912699173,2.4950935909707983,0.0,0,0,0
-85.67139414049643,1.239308670389071,0.0,0,0,0
-86.28206470888402,1.360872930049598,0.0,0,0,0
-82.7502351762905,2.590692119427267,0.0,0,0,0
-88.02466894787308,9.580495489027758,-89.44885742626961,1,0,0
-88.73103767822504,5.741315288337912,-83.87511589454103,1,0,0
-85.13573431255757,1.7860186577582262,0.0,0,0,0
-90.42555764459092,2.9518848512291043,-89.31792878688991,0,0,1
-84.69775289790799,2.4156010551472744,-87.49143754984198,0,0,1
-90.35011995542052,2.003102825921199,-85.713876998349,0,0,1
-84.48102348478169,1.5903879122928306,0.0,0,0,0
-97.51463924365925,8.747152163819694,-92.65088436815886,1,0,0
-94.51493826961998,46.3942427749704,-99.32728211305134,0,1,0
-101.12973972719084,87.45440966790876,-103.8205510028556,0,1,0
-84.14457615835603,2.656564279984963,0.0,0,0,0
-82.16510886779335,2.421903767520816,0.0,0,0,0
-90.32725635869706,2.293426945637678,-87.64069044748838,0,0,1
-92.6632174172994,1.0146952361291497,0.0,0,0,0
-90.5329007268243,92.92769121111075,-90.9345216825585,0,1,0
-85.32056437290022,8.237190638369327,-85.53458424708228,1,0,0
-93.5333188994965,2.114110820097578,-93.8195126514192,0,0,1
-83.25842348533807,1.461750205832062,0.0,0,0,0
-88.82578625095039,2.6738082957411957,-93.36986402372676,0,0,1
-85.94491308368998,1.8351701556704725,0.0,0,0,0
-80.04636478325332,1.6848966778967824,0.0,0,0,0
-89.40227008928362,1.825097120603767,-92.28224622908536,0,0,1
-86.59616844254234,3.222720301051207,-87.17683770272663,1,0,0
-77.731814373203,2.3286496852819973,0.0,0,0,0
-87.73317350870559,1.983752265920664,-90.87525070749858,0,0,1
-87.05649805106496,1.6535291475510516,0.0,0,0,0
-92.27590815177894,92.3849673656541,-90.63774639905805,0,1,0
-87.2357885982333,2.606143515544453,0.0,0,0,0
-87.13370591929542,2.945619869640427,0.0,0,0,0
-90.31634087987014,4.107554849168812,-88.27030032878355,1,0,0
-90.37176965248992,2.246834906591712,-94.64062899377215,0,0,1
-92.13312366341565,74.68673459329233,-94.4363936284915,0,1,0
-98.71375620381444,7.516105529777727,-102.76971991710032,1,0,0
-90.88973350564802,2.633555515435111,-94.76751603262512,0,0,1
-101.4518578928451,75.24753066729076,-101.12291539313556,0,1,0
-88.12863759716166,8.19552529816169,-87.07371625086704,1,0,0
-96.35274041898737,2.7606355201128343,-97.35412753527,0,0,1
-97.00427101890946,36.6330845915848,-92.53130914561392,0,1,0
-91.5586089946233,2.541923523684813,-91.43345572197136,0,0,1
-91.26513642856357,6.896607482176802,-93.85191041505622,1,0,0
-86.40466887486028,2.838107768710838,-85.27397509175742,0,0,1
-89.49147467757416,2.0151401860897185,0.0,0,0,0
-97.0952838400584,9.127257080329958,-97.56238275768423,1,0,0
-87.34513147816823,5.443101561712517,-84.61888190967659,1,0,0
-101.82505397163322,42.78591152628052,-98.98972559454386,0,1,0
-95.84274400138526,2.6207377949476944,-98.49372015172256,0,0,1
-91.84754653810823,2.901019273017188,-87.18947828728184,0,0,1
-93.17197080030512,4.010451974332,-97.53418581392472,1,0,0
-96.46328500200082,5.787206701630641,-100.69478270647876,1,0,0
-93.66417509657292,3.676537459971436,-90.72979669196415,1,0,0
-85.58910200579267,1.371342647872698,0.0,0,0,0
-93.51872702410212,1.5272522833429671,-92.54519162820922,0,0,1
-90.08266122022287,2.2148588246260337,-86.34716666852604,0,0,1
-87.06463056687369,7.162865040690842,-86.91786067242164,1,0,0
-90.98511963822966,2.6348739570019264,-94.04437327101007,0,0,1
-86.37885390661582,1.3593862152746337,0.0,0,0,0
-90.6097406785032,83.76905415100566,-90.82853719584796,0,1,0
-91.05844156646312,1.4203047466652678,-89.65944204381589,0,0,1
-89.41266483956066,29.675217621501268,-84.65599998329532,0,1,0
-89.74305081139515,2.162635278645157,0.0,0,0,0
-103.8973489455829,59.16917419916119,-100.7092112231581,0,1,0
-93.06953510219492,2.074543405688948,-90.11849345494248,0,0,1
-87.52840499444618,1.8445049120838064,0.0,0,0,0
-92.5184556650822,2.6620920665304064,-91.66131141537603,0,0,1
-93.94760051627252,3.8397758303515968,-94.47487066887508,1,0,0
